place_id,estado,lat,lon,precio_magna,precio_premium,precio_diesel,nombre,cre_id
10437,Aguascalientes,21.8858,-102.3171,23.99,,,TERCER ANILLO SA DE CV,PL/9288/EXP/ES/2015
10271,Tlaxcala,19.28117,-98.3934,23.99,,,ESTACION DE SERVICIO LA SEXTA SA DE CV,PL/9287/EXP/ES/2015
10627,Aguascalientes,21.90888,-102.3283,23.99,,,TERCER ANILLO SA DE CV,PL/9286/EXP/ES/2015
10399,Jalisco,20.55107,-102.4997,24.99,29.99,27.0,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9285/EXP/ES/2015
10361,Aguascalientes,21.43133,-102.3442,23.99,28.79,28.28,GASOLINERIA SAN SEBASTIAN SA DE CV,PL/9284/EXP/ES/2015
10509,Ciudad de Mexico,19.55025,-98.88172,23.99,,,NACIONAL DE COMBUSTIBLES Y LUBRICANTES SA DE CV,PL/9282/EXP/ES/2015
10582,Yucatan,20.9451,-89.55409,23.14,26.88,27.39,SERVICIO PERIORIENTE SA DE CV,PL/9281/EXP/ES/2015
10731,Yucatan,20.69962,-88.59959,23.99,28.39,27.89,SERVICIOS ECOLOGICOS DE KANASIN SA DE CV,PL/9280/EXP/ES/2015
2896,Baja California,32.51387,-116.9875,23.49,29.49,27.49,SERVICIO EL TRIANGULO DEL REFUGIO S DE RL DE CV,PL/928/EXP/ES/2015
10481,Chihuahua,28.02913,-105.2999,23.99,,,GI POWER GROUP SA DE CV,PL/9279/EXP/ES/2015
10321,Chihuahua,28.19772,-105.4657,23.89,27.99,,GI POWER GROUP SA DE CV,PL/9278/EXP/ES/2015
10439,Chihuahua,28.14606,-105.3423,23.99,,,GI POWER GROUP SA DE CV,PL/9277/EXP/ES/2015
10281,Colima,19.69313,-103.4647,23.99,29.89,28.79,GRUPO OCTANO SA DE CV,PL/9276/EXP/ES/2015
10729,Colima,19.72093,-103.4598,23.99,29.89,28.79,GRUPO OCTANO SA DE CV,PL/9275/EXP/ES/2015
10781,Colima,19.702,-103.4915,23.99,29.89,28.79,GRUPO OCTANO SA DE CV,PL/9274/EXP/ES/2015
10424,Coahuila,25.75844,-102.9832,23.99,,,ENERGIA Y SERVICIOS COORDINADOS SA DE CV,PL/9273/EXP/ES/2015
10378,Durango,25.5395,-103.4484,23.99,29.49,,ENERGIA Y SERVICIOS COORDINADOS SA DE CV,PL/9272/EXP/ES/2015
10455,Chihuahua,28.02931,-105.2958,23.99,,,GI POWER GROUP SA DE CV,PL/9271/EXP/ES/2015
10320,Michoacan,19.17527,-102.0649,24.6,,,GIOVANNI MEREDITH MEZA VIRRUETA,PL/9270/EXP/ES/2015
2776,Baja California,32.46434,-116.866,23.49,29.49,27.99,SERVICIO EL TRIANGULO DEL REFUGIO S DE RL DE CV,PL/927/EXP/ES/2015
10332,Oaxaca,16.80251,-97.7792,24.45,,29.99,ALICIA LAZO SORIA,PL/9269/EXP/ES/2015
10262,Guerrero,18.33103,-100.6909,23.94,29.15,27.9,ESTACION DE SERVICIO PUNGARABATO SA DE CV,PL/9268/EXP/ES/2015
10279,Sonora,27.94486,-111.093,24.99,,30.99,OCTAVIO ENRIQUE LLANO ALVERDE,PL/9266/EXP/ES/2015
10753,Sinaloa,26.06404,-108.7782,,28.95,,OSCAR JOAQUIN ASTORGA HERNANDEZ,PL/9265/EXP/ES/2015
10395,Sinaloa,26.4058,-108.6204,23.99,28.95,28.0,OSCAR JOAQUIN ASTORGA HERNANDEZ,PL/9264/EXP/ES/2015
10506,Nuevo Leon,25.74791,-100.202,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9263/EXP/ES/2015
10460,Morelos,18.84248,-99.19905,22.39,23.99,23.99,COMBUSTIBLES ZAPATA SA DE CV,PL/9262/EXP/ES/2015
10764,Hidalgo,20.47571,-99.21339,23.69,27.68,27.99,SERVICIO RANGEL SA DE CV,PL/9261/EXP/ES/2015
10446,Hidalgo,20.09802,-98.76154,23.99,27.99,,HIDROSINA PLUS S A P I DE CV,PL/9260/EXP/ES/2015
2910,Queretaro,20.54934,-100.841,22.99,28.69,26.99,GRUPO GASOLINERO BUGATTI SA DE CV,PL/926/EXP/ES/2015
10624,Colima,19.55486,-103.804,23.99,29.39,28.28,GRUPO GAEXPO SA DE CV,PL/9259/EXP/ES/2015
11898,Ciudad de Mexico,19.54331,-99.02317,23.39,27.89,,SERVICIO LUTRON SA DE CV,PL/9258/EXP/ES/2015
11897,Ciudad de Mexico,19.4957,-99.15932,23.99,29.49,,SERVICIO NORTE 45 SA DE CV,PL/9257/EXP/ES/2015
11896,Michoacan,19.49753,-101.6002,23.98,28.99,27.0,GASOLINERA PIREKUA SA DE CV,PL/9256/EXP/ES/2015
3104,Yucatan,21.14036,-86.87739,24.94,28.84,,SERVICIOS COSTA AZUL TURQUESA SA DE CV,PL/925/EXP/ES/2015
2985,Quintana Roo,20.20455,-87.45006,24.94,28.78,28.48,INMOBILIARIA LA CORUÑA S.A. DE C.V.,PL/924/EXP/ES/2015
2784,Quintana Roo,18.4593,-88.91915,24.64,27.99,28.29,INMOBILIARIA CASTILLA LA MANCHA S.A. DE C.V.,PL/923/EXP/ES/2015
2952,Yucatan,20.63811,-87.07049,24.92,28.81,,AVOGAS S.A. DE C.V.,PL/922/EXP/ES/2015
2843,Durango,25.54526,-103.519,23.99,29.38,,ARY SUPER EXPRESS V SA DE CV,PL/921/EXP/ES/2015
10056,Sinaloa,24.8329,-107.4079,24.7,30.3,27.99,GASUPER SA DE CV,PL/9205/EXP/ES/2015
10015,Sinaloa,24.79382,-107.354,23.5,27.7,28.0,GASOLINERA CARBEL SA DE CV,PL/9204/EXP/ES/2015
10237,Sinaloa,24.80084,-107.3649,23.5,27.7,28.0,GASOLINERA CARBEL SA DE CV,PL/9203/EXP/ES/2015
10149,Hidalgo,21.27712,-97.44563,23.98,29.24,27.0,GASOLINERA FOY CABO ROJO SA DE CV,PL/9202/EXP/ES/2015
10243,Tabasco,18.10649,-92.95954,,,26.29,CENTRAL DE COMBUSTIBLES RCP SA DE CV,PL/9201/EXP/ES/2015
10017,Hidalgo,20.67023,-97.52385,23.98,29.14,,GASOLINERA FOY TREBOL SA DE CV,PL/9200/EXP/ES/2015
3132,San Luis Potosi,21.70034,-101.0238,23.99,28.48,27.76,GASOJARAL SA DE CV,PL/920/EXP/ES/2015
9965,Tlaxcala,19.59972,-97.61695,23.95,,27.99,COMBUSTIBLES DEL VALLE DE CUYOACO SA DE CV,PL/9199/EXP/ES/2015
10097,Tamaulipas,25.77541,-97.77749,,,27.69,MULTISERVICIOS ANAHUAC SA DE CV,PL/9198/EXP/ES/2015
10025,Hidalgo,20.59171,-97.49484,23.98,29.14,27.5,GASOLINERA FOS AEROPUERTO SA DE CV,PL/9197/EXP/ES/2015
10137,Sonora,27.44366,-109.9398,23.99,28.99,,GASOLINERA GOMO SA DE CV,PL/9196/EXP/ES/2015
10071,Hidalgo,21.18484,-97.74355,23.98,29.24,,GASOLINERA FOS CERRO AZUL SA DE CV,PL/9195/EXP/ES/2015
10040,Aguascalientes,22.26756,-101.9785,23.89,28.0,28.0,JESUS JOSE GONZALEZ MONTAÑEZ,PL/9194/EXP/ES/2015
10206,Sonora,27.49938,-109.9295,23.79,28.59,26.89,SERVICIO CIRCULO GL SA DE CV,PL/9193/EXP/ES/2015
10223,Hidalgo,20.9026,-97.66768,24.0,,28.0,SERVICIO PANTEPEC SA DE CV,PL/9192/EXP/ES/2015
9955,Chiapas,15.37701,-92.75909,23.89,27.74,27.0,AUTOSERVICIO EXPRES DE COMBUSTIBLES TERAN SA DE CV,PL/9191/EXP/ES/2015
10099,Tlaxcala,19.39304,-98.12947,23.3,27.6,,PISA COMBUSTIBLES SA DE CV,PL/9190/EXP/ES/2015
2900,Ciudad de Mexico,19.38331,-99.07465,23.99,28.39,,SERVICIO MIRLO SA DE CV,PL/919/EXP/ES/2015
10148,Chiapas,15.30016,-92.66661,23.89,27.74,27.0,TEUTILA ORANTES RUIZ,PL/9189/EXP/ES/2015
10124,Puebla,19.09754,-98.23159,23.79,28.09,,ESTACION DE SERV. AUTOP. MEXICO PUEBLA S.A. DE C.V,PL/9188/EXP/ES/2015
10036,Veracruz,18.00725,-95.25745,23.99,27.62,,HIDROCARBUROS LA MARQUESILLA SA DE CV,PL/9186/EXP/ES/2015
10138,Veracruz,18.00674,-95.25892,23.99,26.8,,HIDROCARBUROS LA MARQUESILLA SA DE CV,PL/9185/EXP/ES/2015
10134,Veracruz,18.33636,-95.83135,23.99,27.99,,HIDROCARBUROS EL CAMINO SA DE CV,PL/9184/EXP/ES/2015
10044,Zacatecas,23.27974,-102.9986,23.99,28.58,28.08,SERVICIO LAS TORRES SA DE CV,PL/9183/EXP/ES/2015
10159,Baja California,32.53925,-117.0404,22.85,27.49,,JOSE MAURICIO NUÑEZ MARTINEZ,PL/9182/EXP/ES/2015
9946,Baja California,32.6563,-115.497,,26.35,,EDUARDO JAVIER GUERRERO MAYMES,PL/9181/EXP/ES/2015
10168,Quintana Roo,18.51884,-88.32508,23.99,28.59,28.0,E.S.G.E.S SA DE CV,PL/9180/EXP/ES/2015
2954,Ciudad de Mexico,19.26617,-99.12668,23.99,29.59,,"Inmobiliaria Tepepan, S.A. de C.V.",PL/918/EXP/ES/2015
10080,Tabasco,18.63151,-91.82518,23.99,28.59,27.0,E.S.G.E.S SA DE CV,PL/9179/EXP/ES/2015
10188,Chiapas,18.00373,-94.55573,23.59,28.59,28.0,E.S.G.E.S SA DE CV,PL/9178/EXP/ES/2015
10248,Quintana Roo,18.52525,-88.31935,23.99,28.59,28.0,E.S.G.E.S SA DE CV,PL/9177/EXP/ES/2015
10260,Quintana Roo,18.51959,-88.29958,23.99,28.59,28.0,E.S.G.E.S SA DE CV,PL/9176/EXP/ES/2015
10126,Nuevo Leon,25.62226,-100.2813,23.99,29.99,27.0,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9175/EXP/ES/2015
9996,Nuevo Leon,25.70952,-100.1816,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9174/EXP/ES/2015
10135,Nuevo Leon,25.80798,-100.3897,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9173/EXP/ES/2015
10085,Nuevo Leon,25.58971,-100.2495,23.99,29.99,27.0,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9172/EXP/ES/2015
10079,Queretaro,20.23039,-99.9035,23.99,27.2,28.28,ROSARIO HERNANDEZ RODRIGUEZ,PL/9171/EXP/ES/2015
9974,Nuevo Leon,25.6489,-100.1435,23.99,29.99,27.0,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9170/EXP/ES/2015
2945,Nuevo Leon,25.66877,-100.2346,23.99,29.96,,SERVICIO MIRALOMA SA DE CV,PL/917/EXP/ES/2015
9981,Nuevo Leon,25.68346,-100.3162,24.99,29.99,27.0,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9169/EXP/ES/2015
10032,Nuevo Leon,25.47195,-100.948,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9168/EXP/ES/2015
9977,Nuevo Leon,25.69639,-100.1431,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9167/EXP/ES/2015
9960,Queretaro,20.63398,-100.4137,,27.89,27.99,COMERCIALIZADORA GUIPTON SA DE CV,PL/9166/EXP/ES/2015
10113,Puebla,18.60821,-98.40276,,27.99,,SERVICIO GIRASOLES DEL SUR SA DE CV,PL/9165/EXP/ES/2015
9943,Nuevo Leon,25.78554,-100.3018,24.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9164/EXP/ES/2015
10227,Nuevo Leon,25.759,-100.2964,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9163/EXP/ES/2015
9929,Queretaro,20.42819,-99.97341,23.99,28.19,28.28,GASOLINERIA EL ROSARIO SA DE CV,PL/9162/EXP/ES/2015
10202,Nuevo Leon,25.64812,-100.1885,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9161/EXP/ES/2015
10016,Sinaloa,25.44904,-108.0766,23.99,28.59,,JORGE CASAL GONZALEZ,PL/9160/EXP/ES/2015
2855,Queretaro,20.17217,-100.5108,23.41,,,SERVICIO GASOLINERO HERMANOS PALACIOS SA DE CV,PL/916/EXP/ES/2015
10251,Nuevo Leon,25.40044,-101.0011,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9159/EXP/ES/2015
10235,Nuevo Leon,25.78467,-100.2669,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9158/EXP/ES/2015
9995,Nuevo Leon,25.68669,-100.3123,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9157/EXP/ES/2015
10226,Nuevo Leon,25.65578,-100.1821,23.99,29.99,27.0,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9156/EXP/ES/2015
10211,Nuevo Leon,25.77774,-100.2436,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9155/EXP/ES/2015
10057,Nuevo Leon,25.74801,-100.3858,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9154/EXP/ES/2015
10102,Nuevo Leon,25.67489,-100.3718,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9153/EXP/ES/2015
10155,Nuevo Leon,25.7447,-100.1807,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9152/EXP/ES/2015
10029,Nuevo Leon,25.7739,-100.3811,23.99,29.99,27.0,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9151/EXP/ES/2015
10191,Nuevo Leon,25.60012,-99.97034,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9150/EXP/ES/2015
2775,Coahuila,27.87414,-101.5003,24.0,28.5,,GASOLINERA VILLARREAL SA DE CV,PL/915/EXP/ES/2015
10007,Nuevo Leon,25.64622,-100.0964,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9149/EXP/ES/2015
10152,Chihuahua,28.75064,-106.9077,,24.1,,MULTISERVICIO OBREGON SA DE CV,PL/9148/EXP/ES/2015
9964,Veracruz,18.3796,-96.28422,23.74,27.2,25.95,ADRIANA SOTO MARTINEZ,PL/9147/EXP/ES/2015
10014,Ciudad de Mexico,19.14967,-98.7769,23.99,26.99,,EL CICLOPE DEL ORIENTE SA DE CV,PL/9146/EXP/ES/2015
10034,Mexico,19.2899,-99.66096,23.79,,,MARIO LUIS TORRES DE LIRA,PL/9145/EXP/ES/2015
10200,Sinaloa,25.05481,-107.9059,23.99,28.89,28.26,MYRNA ELIZABETH CABANILLAS CARRILLO,PL/9144/EXP/ES/2015
9983,Veracruz,18.09318,-95.88056,23.99,28.16,28.28,GRUPO GASOLINERO MONMANI SA DE CV,PL/9143/EXP/ES/2015
10144,Tlaxcala,19.18879,-98.2383,23.47,27.48,,SERVICIO 3 ESTRELLAS Y SA DE CV,PL/9142/EXP/ES/2015
10179,Ciudad de Mexico,19.27393,-98.88277,,27.89,,GOMALVA SA DE CV,PL/9141/EXP/ES/2015
10258,Tlaxcala,19.38843,-98.17747,23.75,27.48,26.98,SERVICIO 3 ESTRELLAS Y SA DE CV,PL/9140/EXP/ES/2015
2960,Chiapas,16.71291,-92.61842,23.62,28.24,26.99,GASOLINERA RODEL SA DE CV,PL/914/EXP/ES/2015
10111,Puebla,19.16636,-98.22694,23.57,27.48,26.98,SERVICIO 3 ESTRELLAS Y SA DE CV,PL/9139/EXP/ES/2015
10019,Aguascalientes,22.2154,-102.0066,23.99,28.7,27.99,SERVICIO CIENEGA GRANDE SA DE CV,PL/9138/EXP/ES/2015
10253,Tlaxcala,19.41283,-98.16471,23.75,27.48,26.98,SERVICIO 3 ESTRELLAS Y SA DE CV,PL/9137/EXP/ES/2015
10116,Quintana Roo,18.94394,-88.18704,24.14,27.94,28.85,SERVICIOS ECOLOGICOS DE CALKINI SA DE CV,PL/9136/EXP/ES/2015
9994,Nuevo Leon,26.09254,-98.2836,21.29,24.79,27.0,BURGOS PLUS GASOLINERAS SA DE CV,PL/9135/EXP/ES/2015
10186,Tlaxcala,19.20909,-98.24053,23.12,27.48,26.98,JOSE MANUEL JAVIER CERVANTES LOPEZ,PL/9134/EXP/ES/2015
10066,Chihuahua,29.03936,-107.4756,23.93,,26.99,ORALIA ADAME GONZALEZ,PL/9132/EXP/ES/2015
10255,Hidalgo,20.11505,-98.76115,22.99,27.89,,SERVICIO GASOLINERO SANTA JULIA SA DE CV,PL/9131/EXP/ES/2015
10011,Puebla,19.16882,-98.22876,23.55,27.48,,JOSE MANUEL JAVIER CERVANTES LOPEZ,PL/9130/EXP/ES/2015
2949,Durango,25.51788,-103.3938,23.69,28.18,,GASOLINERA SERVITEC SA DE CV,PL/913/EXP/ES/2015
10039,Hidalgo,20.88591,-97.65946,23.98,,,GASOLINERA FOS IDOLITOS SA DE CV,PL/9129/EXP/ES/2015
10095,Tlaxcala,19.88164,-97.58728,23.9,28.26,28.3,GASOLINERAS  SURMEX SA DE CV,PL/9128/EXP/ES/2015
10074,Ciudad de Mexico,19.78861,-99.05937,23.14,27.89,,SERVICIO 1 DE MAYO SA DE CV,PL/9127/EXP/ES/2015
10122,Sinaloa,24.49964,-107.1535,24.59,29.5,28.1,YSYGUIEL PEÑA CHAIDEZ,PL/9126/EXP/ES/2015
10003,Chihuahua,31.69662,-106.4816,18.58,,,SERVICIO LINDA VISTA SA DE CV,PL/9125/EXP/ES/2015
10214,Tlaxcala,19.31679,-97.92017,23.64,27.99,,SERVICIO ZUMPAGAS SA DE CV,PL/9124/EXP/ES/2015
10252,Morelos,18.98023,-98.93287,23.89,28.0,28.0,ESTACION DE SERVICIOS SAN GUILLERMO SA DE CV,PL/9123/EXP/ES/2015
10082,Tamaulipas,25.66792,-97.8144,20.49,,27.69,ANA BERTHA GUERRA HINOJOSA,PL/9122/EXP/ES/2015
9953,Tlaxcala,19.76532,-97.55063,23.95,,,COROLEOS ZARAGOZA SA DE CV,PL/9121/EXP/ES/2015
9934,Veracruz,19.06574,-97.04466,23.99,,,GASOLINERIA COSCOMATEPEC SA DE CV,PL/9120/EXP/ES/2015
3119,Yucatan,21.13324,-86.87228,24.94,28.83,28.49,SERVICIOS LAGUNA S.A. DE C.V.,PL/912/EXP/ES/2015
9967,Durango,23.79609,-105.3693,24.0,29.79,27.99,OSCAR GARCIA FERNANDEZ,PL/9119/EXP/ES/2015
9959,Hidalgo,20.06755,-98.66993,23.39,27.45,,SERVICIO LA FE SA DE CV,PL/9118/EXP/ES/2015
10128,Durango,23.48203,-104.3873,24.0,,27.2,SERVICIO SAN FRANCISCO DEL MEZQUITAL SA DE CV,PL/9117/EXP/ES/2015
10037,Puebla,19.05175,-98.22664,23.99,29.19,27.99,SINERGIA DE ENERGETICOS SA DE CV,PL/9116/EXP/ES/2015
10042,Puebla,19.0603,-98.15562,23.99,26.99,28.0,ESTACION DE SERVICIO LA RESURRECCION SA DE CV,PL/9115/EXP/ES/2015
10216,Veracruz,19.4351,-96.37971,23.8,,,SUPER SERVICIO ENRIQUEZ SA DE CV,PL/9114/EXP/ES/2015
10053,Puebla,18.9769,-97.90289,23.55,27.7,,SERVICIO TEPEACA SA DE CV,PL/9113/EXP/ES/2015
10112,Puebla,18.95654,-97.90143,23.55,27.7,,SERVICIO TEPEACA SA DE CV,PL/9112/EXP/ES/2015
10154,Michoacan,19.68754,-101.1205,23.99,28.98,27.49,MULTISERVICIOS MILCUMBRES SA DE CV,PL/9111/EXP/ES/2015
10123,Guanajuato,21.13041,-101.6581,23.99,29.99,27.0,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9110/EXP/ES/2015
2772,Nuevo Leon,25.66477,-100.2089,23.99,,,SERVICIO CEIVA SA DE CV,PL/911/EXP/ES/2015
10000,Guanajuato,21.15192,-101.7293,23.99,29.99,27.0,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9109/EXP/ES/2015
10146,Nuevo Leon,25.40418,-100.9993,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9108/EXP/ES/2015
9952,Guanajuato,21.0802,-101.6091,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9107/EXP/ES/2015
9941,Puebla,18.467,-97.84991,,,27.0,ANAYANTZI CORDOVA DIAZ,PL/9106/EXP/ES/2015
10219,Sinaloa,24.78963,-107.4256,24.7,30.3,,CRUZ ALBERTO MORENO ACOSTA,PL/9104/EXP/ES/2015
9984,Chihuahua,31.67854,-106.4239,18.58,,,SERVICIO URSULA SA DE CV,PL/9103/EXP/ES/2015
10233,Ciudad de Mexico,19.49122,-99.13651,23.79,28.99,,GASOLINERIA MONTEVIDEO SA DE CV,PL/9102/EXP/ES/2015
10098,Tabasco,18.11396,-92.86486,23.99,28.59,28.0,E.S.G.E.S SA DE CV,PL/9100/EXP/ES/2015
2908,Yucatan,21.13017,-86.85789,24.92,28.78,,SERVICIOS COSTA AZUL TURQUESA SA DE CV,PL/910/EXP/ES/2015
10166,Chiapas,16.71666,-92.62827,23.99,28.42,27.3,OPERADORA JOVEL SA DE CV,PL/9099/EXP/ES/2015
10230,Jalisco,20.34745,-102.7838,23.85,,,EL CALLEJON DE MORELOS SA DE CV,PL/9098/EXP/ES/2015
10020,Tabasco,18.64817,-91.80485,23.99,28.59,,E.S.G.E.S SA DE CV,PL/9097/EXP/ES/2015
10172,Tabasco,17.51505,-91.99704,23.3,28.59,28.0,E.S.G.E.S SA DE CV,PL/9096/EXP/ES/2015
9987,Campeche,19.83393,-90.54572,23.99,28.59,,E.S.G.E.S SA DE CV,PL/9095/EXP/ES/2015
10010,Campeche,18.60761,-90.74789,23.99,28.59,27.0,E.S.G.E.S SA DE CV,PL/9094/EXP/ES/2015
10190,Campeche,19.83147,-90.49567,23.79,28.59,27.0,E.S.G.E.S SA DE CV,PL/9093/EXP/ES/2015
10147,Tabasco,18.53543,-92.63849,23.99,28.59,27.99,E.S.G.E.S SA DE CV,PL/9092/EXP/ES/2015
10008,Tabasco,18.00568,-92.92425,23.59,28.59,,E.S.G.E.S SA DE CV,PL/9091/EXP/ES/2015
9947,Tabasco,18.00034,-92.91969,23.49,28.59,28.0,E.S.G.E.S SA DE CV,PL/9090/EXP/ES/2015
9966,Jalisco,20.34731,-102.784,23.85,,,SERVICIO CAMPOS SA DE CV,PL/9089/EXP/ES/2015
10153,Campeche,18.78875,-91.49329,24.19,28.59,27.0,E.S.G.E.S SA DE CV,PL/9088/EXP/ES/2015
10033,Campeche,19.82289,-90.53315,23.99,28.59,27.0,E.S.G.E.S SA DE CV,PL/9087/EXP/ES/2015
10208,Tamaulipas,22.21785,-97.85371,23.69,27.54,,IMPULSORA ALLENDE SA DE CV,PL/9086/EXP/ES/2015
10041,Oaxaca,15.97924,-95.61431,24.0,27.2,27.0,COMBUSTIBLES Y LUBRICANTES CHONTAL SA DE CV,PL/9085/EXP/ES/2015
9935,Tlaxcala,19.52673,-97.61351,23.95,,27.97,JOSE CORTE HERRERA,PL/9084/EXP/ES/2015
10185,Tlaxcala,20.0991,-97.3994,23.99,,28.3,COMBUSTIBLES Y LUBRICANTES AYOTOXCO SA DE CV,PL/9083/EXP/ES/2015
10078,Nuevo Leon,25.69955,-100.2934,23.99,28.19,27.89,RGA SERVIGAZ SA DE CV,PL/9082/EXP/ES/2015
10161,Hidalgo,20.70155,-97.31071,23.99,,27.0,COMBUSTIBLES Y LUBRICANTES CAZONES SA DE CV,PL/9081/EXP/ES/2015
10077,Nuevo Leon,25.6974,-100.3511,23.49,28.49,,SERVIGAZ GONZALITOS SA DE CV,PL/9080/EXP/ES/2015
2437,Queretaro,21.01261,-100.6528,23.79,,27.99,"DIGEPE, S.A. DE C.V. (07356)",PL/908/EXP/ES/2015
10061,San Luis Potosi,22.18928,-100.9289,,27.24,,GASOLEDAD SA DE CV,PL/9079/EXP/ES/2015
9951,Veracruz,20.47748,-97.01953,23.99,,26.95,ESTACION DE SERVICIO TECOLUTLA SA DE CV,PL/9078/EXP/ES/2015
10254,Nuevo Leon,25.68344,-100.287,23.99,28.99,27.89,SERVIGAZ COLON SA DE CV,PL/9077/EXP/ES/2015
10083,Morelos,18.93579,-99.19606,23.99,28.7,27.49,GRUPO ENER.GAS SA DE CV,PL/9076/EXP/ES/2015
10087,Ciudad de Mexico,19.41413,-99.29964,,28.99,,INTEGRANTES DEL EJIDO DE SAN CRISTOBAL TEXCALUCAN SC DE RL,PL/9075/EXP/ES/2015
9989,Ciudad de Mexico,19.29102,-98.95042,23.49,26.99,27.0,SERVICIO JUSLA VALLE DE CHALCO SA DE CV,PL/9074/EXP/ES/2015
10238,Tamaulipas,25.26515,-98.13512,23.14,23.38,27.0,ESTACION ARLO SA DE CV,PL/9073/EXP/ES/2015
10049,Oaxaca,16.58599,-97.23275,24.0,,28.95,ESTACION DE SERVICIO TEOJOMULCO SA DE CV,PL/9072/EXP/ES/2015
10063,Jalisco,20.54241,-103.4211,23.99,30.4,28.99,GASOLINERA LA CAPACHA SA DE CV,PL/9071/EXP/ES/2015
10035,Nuevo Leon,26.07834,-98.28484,21.29,24.79,,BURGOS PLUS GASOLINERAS SA DE CV,PL/9070/EXP/ES/2015
2428,Queretaro,20.90505,-100.7242,23.99,,,LAS MEJORES ESTACIONES SA DE CV,PL/907/EXP/ES/2015
10027,Durango,25.49048,-102.9595,23.99,,27.99,MAS QUE LITRO SA DE CV,PL/9069/EXP/ES/2015
10244,Sonora,27.46514,-109.9073,23.99,29.45,27.0,SERVICIOS MARA DEL NOROESTE SA DE CV,PL/9068/EXP/ES/2015
10176,Nuevo Leon,26.07082,-98.29195,19.99,24.79,27.0,BURGOS PLUS GASOLINERAS SA DE CV,PL/9067/EXP/ES/2015
10024,Queretaro,19.85399,-100.4,24.0,28.6,28.28,AUTO SERVICIO NUCAR SA DE CV,PL/9066/EXP/ES/2015
10217,Nuevo Leon,26.02945,-98.27857,19.95,22.85,,BURGOS PLUS GASOLINERAS SA DE CV,PL/9065/EXP/ES/2015
10028,Yucatan,20.94555,-89.57355,23.99,27.94,27.49,SERVICIOS LOGISTICOS DE ORIENTE SA DE CV,PL/9064/EXP/ES/2015
10060,Ciudad de Mexico,19.63572,-99.10635,22.79,27.89,,ESTACION 0231 SA DE CV,PL/9063/EXP/ES/2015
10195,Ciudad de Mexico,19.35409,-98.96363,22.97,,,SERVICIO TREN SA DE CV,PL/9062/EXP/ES/2015
10106,Queretaro,20.70161,-99.82116,23.95,28.15,27.0,GASOLINERIA DOÑA PURE SA DE CV,PL/9061/EXP/ES/2015
10194,Durango,25.53258,-103.3964,23.99,27.99,27.99,MAS QUE LITRO SA DE CV,PL/9060/EXP/ES/2015
9970,Yucatan,21.21434,-89.27151,23.99,28.09,27.99,SERVICIO TELCHAC SA DE CV,PL/9059/EXP/ES/2015
10215,Ciudad de Mexico,19.26167,-98.88925,22.94,27.89,,ENER LAGO SA DE CV,PL/9058/EXP/ES/2015
10105,Mexico,19.31297,-99.63487,22.99,27.75,27.49,SERVICIO GRILLOS SA DE CV,PL/9057/EXP/ES/2015
10121,Hidalgo,21.27397,-98.37154,23.95,27.8,27.95,GASOLINERA PLATON SANCHEZ SA DE CV,PL/9056/EXP/ES/2015
10225,Sinaloa,25.78974,-108.99,23.99,28.75,26.99,COMBUSTIBLES VELARDE ESPINOZA SA DE CV,PL/9055/EXP/ES/2015
